date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:07:59	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:57%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Femergency%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedc507	(from https://jdstrata.com.au/emergency/)
00:07:59	58703/58703	---M--	200	added ('OK')	image/jpeg	etag:%22e54f-58cec4253df95%22	https://jdstrata.com.au/wp-content/uploads/2018/12/phone.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2018/12/phone.jpg	(from https://jdstrata.com.au/emergency/)
00:08:01	4441/4441	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:59%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/128	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/128.json	(from https://jdstrata.com.au/contractors/)
00:08:02	2482/2482	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:01%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcontractors%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedcae7.json	(from https://jdstrata.com.au/contractors/)
00:08:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:02%20GMT	https://jdstrata.com.au/?p=128	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index913e.html	(from https://jdstrata.com.au/contractors/)
00:08:04	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:03%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcontractors%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedeeb0	(from https://jdstrata.com.au/contractors/)
00:08:05	8182/8182	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:04%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/150	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/150.json	(from https://jdstrata.com.au/faq/)
00:08:06	2442/2442	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:05%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Ffaq%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedbcbc.json	(from https://jdstrata.com.au/faq/)
00:08:06	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:05%20GMT	https://jdstrata.com.au/?p=150	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index56d6.html	(from https://jdstrata.com.au/faq/)
00:08:07	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:06%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed2e64	(from https://jdstrata.com.au/faq/)
00:08:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:07%20GMT	https://jdstrata.com.au/faq/jdstrata.com.au/contact/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/faq/jdstrata.com.au/contact/index.html	(from https://jdstrata.com.au/faq/)
00:08:08	8455/8455	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:07%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/235	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/235.json	(from https://jdstrata.com.au/our-portfolio/)
00:08:09	2492/2492	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:08%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-portfolio%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed501c.json	(from https://jdstrata.com.au/our-portfolio/)
00:08:09	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:08%20GMT	https://jdstrata.com.au/?p=235	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index5f0f.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:11	2558/2558	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:09%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-portfolio%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed358a	(from https://jdstrata.com.au/our-portfolio/)
00:08:11	555/555	---M--	200	added ('OK')	image/png	etag:%2222b-58cee0ece247a%22	http://jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e2qjec4ufrfe0day04zk107kd0xct8k1e3qw.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e2qjec4ufrfe0day04zk107kd0xct8k1e3qw.png	(from https://jdstrata.com.au/our-portfolio/)
00:08:12	147001/147001	---M--	200	added ('OK')	image/jpeg	etag:%2223e39-5f363af5a7650%22	https://jdstrata.com.au/wp-content/uploads/2023/01/66-high-st-e1674984352446.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/01/66-high-st-e1674984352446.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:12	72564/72564	---M--	200	added ('OK')	image/jpeg	etag:%2211b74-5fb7bc42f82fb%22	https://jdstrata.com.au/wp-content/uploads/2023/05/henry.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/05/henry.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:12	137570/137570	---M--	200	added ('OK')	image/jpeg	etag:%2221962-5f362677ea709%22	https://jdstrata.com.au/wp-content/uploads/2023/01/402-carrington1.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/01/402-carrington1.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:13	242995/242995	---M--	200	added ('OK')	image/jpeg	etag:%223b533-58cec42469913%22	https://jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/342-south-terrace-03.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:14	71296/71296	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:12%20GMT	https://jdstrata.com.au/portfolio-posts/66-high-street/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/66-high-street/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:15	71205/71205	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:13%20GMT	https://jdstrata.com.au/portfolio-posts/48-henry-street/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/48-henry-street/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:15	791644/791644	---M--	200	added ('OK')	image/jpeg	etag:%22c145c-5fb7c01027922%22	https://jdstrata.com.au/wp-content/uploads/2023/05/l-mydesktop-9977547-10-scaled.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/05/l-mydesktop-9977547-10-scaled.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:15	308179/308179	---M--	200	added ('OK')	image/jpeg	etag:%224b3d3-58cec42476fe3%22	https://jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/westend-apartments-01.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:15	91460/91460	---M--	200	added ('OK')	image/jpeg	etag:%2216544-5e96507f8763c%22	https://jdstrata.com.au/wp-content/uploads/2022/09/26-morrit.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/26-morrit.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:15	437013/437013	---M--	200	added ('OK')	image/jpeg	etag:%226ab15-5e964e93638c7%22	https://jdstrata.com.au/wp-content/uploads/2022/09/2-riverside-rd-scaled.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/2-riverside-rd-scaled.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:16	199725/199725	---M--	200	added ('OK')	image/jpeg	etag:%2230c2d-58cec4249b5f9%22	https://jdstrata.com.au/wp-content/uploads/2019/02/59-forsyth-street-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/02/59-forsyth-street-03.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:16	71330/71330	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:15%20GMT	https://jdstrata.com.au/portfolio-posts/402-carrington-street/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/402-carrington-street/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:17	71313/71313	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:15%20GMT	https://jdstrata.com.au/portfolio-posts/14-lime-street/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/14-lime-street/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:17	266516/266516	---M--	200	added ('OK')	image/jpeg	etag:%2241114-5f363ca6d9a3c%22	https://jdstrata.com.au/wp-content/uploads/2023/01/75-phoenix.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/01/75-phoenix.jpg	(from https://jdstrata.com.au/our-portfolio/)
00:08:17	93543/93543	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:16%20GMT	https://jdstrata.com.au/portfolio-posts/342-south-terrace/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/342-south-terrace/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:20	84956/84956	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:17%20GMT	https://jdstrata.com.au/portfolio-posts/westend-apartments/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/westend-apartments/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:21	74396/74396	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:17%20GMT	https://jdstrata.com.au/portfolio-posts/26-morrit-way/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/26-morrit-way/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:21	4080/4080	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:17%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/781	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/781.json	(from https://jdstrata.com.au/forms/)
00:08:22	74039/74039	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:18%20GMT	https://jdstrata.com.au/portfolio-posts/2-riverside-road/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/2-riverside-road/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:22	81490/81490	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:20%20GMT	https://jdstrata.com.au/portfolio-posts/59-forsyth-street/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/59-forsyth-street/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:22	71212/71212	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:08:21%20GMT	https://jdstrata.com.au/portfolio-posts/75-phoenix-road/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/75-phoenix-road/index.html	(from https://jdstrata.com.au/our-portfolio/)
00:08:23	2452/2452	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:22%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fforms%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6fe2.json	(from https://jdstrata.com.au/forms/)
00:08:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:22%20GMT	https://jdstrata.com.au/?p=781	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index4aec.html	(from https://jdstrata.com.au/forms/)
00:08:24	2518/2518	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:23%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fforms%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6dd7	(from https://jdstrata.com.au/forms/)
00:08:24	94172/94172	---M--	200	added ('OK')	application/pdf	etag:%2216fdc-5ee1ece3e9836%22	https://jdstrata.com.au/wp-content/uploads/2022/11/schedule-of-standing-orders-applicable-to-general-meetings-of-the-strata-company.pdf	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/11/schedule-of-standing-orders-applicable-to-general-meetings-of-the-strata-company.pdf	(from https://jdstrata.com.au/forms/)
00:08:24	55414/55414	---M-Z	200	added ('OK')	text/css	etag:%22d876-6035650536316%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/css/frontend/classic/wpforms-full.min.css?ver=1.8.3.2	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/css/frontend/classic/wpforms-full.minbefe.css	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:26	12023/12023	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:25%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/775	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/775.json	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:27	2528/2528	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:26%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fproxy-form-enduring%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedd70a.json	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:27	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:26%20GMT	https://jdstrata.com.au/?p=775	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index6289.html	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:28	2594/2594	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:27%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fproxy-form-enduring%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed2bac	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:28	509/509	---M--	200	added ('OK')	image/svg+xml	etag:%221fd-603565072d5f7%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/images/submit-spin.svg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/images/submit-spin.svg	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:28	5855/5855	---M-Z	200	added ('OK')	text/css	etag:%2216df-60356508a5d93%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/pro/css/dropzone.min.css?ver=5.9.3	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/pro/css/dropzone.min7404.css	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:28	7249/7249	---M-Z	200	added ('OK')	text/css	etag:%221c51-6035651edb7e1%22	https://jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/css/wpforms-signatures.min.css?ver=1.7.0	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/css/wpforms-signatures.min7d4c.css	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:29	1341/1341	---M-Z	200	added ('OK')	text/css	etag:%2253d-60356507da3a1%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.timepicker/jquery.timepicker.min.css?ver=1.11.5	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.timepicker/jquery.timepicker.min34e4.css	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:29	16082/16082	---M-Z	200	added ('OK')	text/css	etag:%223ed2-60356507b6194%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/flatpickr/flatpickr.min.css?ver=4.6.9	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/flatpickr/flatpickr.mina02c.css	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:29	9379/9379	---M-Z	200	added ('OK')	text/javascript	etag:%2224a3-6035651eddee9%22	https://jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/js/signature_pad.min.js?ver=2.3.2	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/js/signature_pad.min95b8.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:29	2870/2870	---M-Z	200	added ('OK')	text/javascript	etag:%22b36-6035651edee91%22	https://jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/js/wpforms-signatures.min.js?ver=1.7.0	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms-signatures/assets/js/wpforms-signatures.min7d4c.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:29	24602/24602	---M-Z	200	added ('OK')	text/javascript	etag:%22601a-60356507ee3f6%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.validate.min.js?ver=1.19.5	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.validate.min7e9d.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:30	4014/4014	---M-Z	200	added ('OK')	text/javascript	etag:%22fae-60356507f0330%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/mailcheck.mincfa9.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:30	1713/1713	---M-Z	200	added ('OK')	text/javascript	etag:%226b1-60356507f16c0%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/punycode.min.js?ver=1.0.0	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/punycode.min8a54.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:30	339/339	---M-Z	200	added ('OK')	text/javascript	etag:%22153-603565079f641%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/js/utils.min.js?ver=1.8.3.2	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/js/utils.minbefe.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:31	37324/37324	---M-Z	200	added ('OK')	text/javascript	etag:%2291cc-60356507a6f62%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/js/wpforms.min.js?ver=1.8.3.2	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/js/wpforms.minbefe.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:31	49671/49671	---M-Z	200	added ('OK')	text/javascript	etag:%22c207-60356507b695d%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/flatpickr/flatpickr.min.js?ver=4.6.9	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/flatpickr/flatpickr.mina02c.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:31	15297/15297	---M-Z	200	added ('OK')	text/javascript	etag:%223bc1-60356507db346%22	https://jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.timepicker/jquery.timepicker.min.js?ver=1.11.5	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/wpforms/assets/lib/jquery.timepicker/jquery.timepicker.min34e4.js	(from https://jdstrata.com.au/proxy-form-enduring/)
00:08:33	12010/12010	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:31%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/788	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/788.json	(from https://jdstrata.com.au/proxy-form-one-off/)
00:08:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:33%20GMT	https://jdstrata.com.au/?p=788	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexc2d1.html	(from https://jdstrata.com.au/proxy-form-one-off/)
00:08:35	2523/2523	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:33%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fproxy-form-one-off%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed5a49.json	(from https://jdstrata.com.au/proxy-form-one-off/)
00:08:36	2589/2589	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:35%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fproxy-form-one-off%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed1124	(from https://jdstrata.com.au/proxy-form-one-off/)
00:08:37	12690/12690	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:36%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/814	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/814.json	(from https://jdstrata.com.au/council-nomination-form/)
00:08:38	2542/2542	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:37%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcouncil-nomination-form%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6a80.json	(from https://jdstrata.com.au/council-nomination-form/)
00:08:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:37%20GMT	https://jdstrata.com.au/?p=814	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index3eda.html	(from https://jdstrata.com.au/council-nomination-form/)
00:08:41	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:38%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcouncil-nomination-form%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed2586	(from https://jdstrata.com.au/council-nomination-form/)
00:08:42	2632/2632	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:41%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/601	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/601.json	(from https://jdstrata.com.au/update-owner-information/)
00:08:43	2547/2547	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:42%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fupdate-owner-information%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb341.json	(from https://jdstrata.com.au/update-owner-information/)
00:08:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:42%20GMT	https://jdstrata.com.au/?p=601	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexbdc9.html	(from https://jdstrata.com.au/update-owner-information/)
00:08:45	2613/2613	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:44%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fupdate-owner-information%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed4539	(from https://jdstrata.com.au/update-owner-information/)
00:08:46	15124/15124	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:45%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/762	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/762.json	(from https://jdstrata.com.au/request-access-fob-remote/)
00:08:47	2555/2555	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:46%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Frequest-access-fob-remote%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed48f8.json	(from https://jdstrata.com.au/request-access-fob-remote/)
00:08:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:46%20GMT	https://jdstrata.com.au/?p=762	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index272e.html	(from https://jdstrata.com.au/request-access-fob-remote/)
00:08:48	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:47%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Frequest-access-fob-remote%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed90a3	(from https://jdstrata.com.au/request-access-fob-remote/)
00:08:49	6868/6868	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:49%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/245	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/245.json	(from https://jdstrata.com.au/contact/)
